Spotify ID,Artist IDs,song,Album Name,artist,Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2KpxQeRbF8ei9u1BeAOdBL,"3cqeO3muWIW5uSmUDNCmyT,48RCl7AbbfhC60EN8a80Op,27RvbKA1WxAFTWwQc712tY",Mileya Mileya,Happy Ending (Original Motion Picture Soundtrack),"Rekha Bhardwaj,Jigar Saraiya,Priya Andrews",22-10-2014,266278,0,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-06-26T07:18:42Z,"filmi,modern bollywood",0.726,0.456,0,-9.094,1,0.0414,0.227,0.0199,0.13,0.388,124.976,4
6zAvNLJkdyRApUHnlJjKfO,3cKNppGLfcxdt9CtoHEZmQ,Jhoom - R&B Mix,Jhoom,Ali Zafar,14-02-2011,298986,68,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-04T12:36:21Z,"classic pakistani pop,desi pop,filmi,modern bollywood,pakistani pop,sufi",0.662,0.4,2,-11.2,1,0.0548,0.735,0.0000165,0.0863,0.617,79.972,4
2xRtXbFAmk3cW6xE1zF7ye,"4sAweKU7CjDZ1bUEb6VF6a,4EkSOXM6psqNE4w6j0tEEl",Tu Jhoom,Tu Jhoom,"Naseebo Lal,Abida Parveen",19-01-2022,397546,61,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-07T08:43:12Z,"classic pakistani pop,ghazal,sufi,filmi,indian classical,pakistani pop",0.42,0.481,7,-8.949,1,0.0395,0.255,0.000414,0.0909,0.0594,84.794,4
4iFPsNzNV7V9KJgcOX7TEO,"2oSONSC9zQ4UonDKnLqksx,1wRPtKGflJrBx9BmLsSwlU",Tu Jaane Na,Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack),"Atif Aslam,Pritam",06-11-2009,341933,69,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-07T09:48:22Z,"classic pakistani pop,filmi,modern bollywood,sufi,indian instrumental",0.702,0.86,7,-3.969,1,0.0345,0.361,0.00000133,0.133,0.829,120.042,4
6KdTA6s7zmqLyB5ZNvVta0,"0M4wzwZKh9SSHkOXYNvQlP,5r3gdJkUB4oAcnuIGXEB7q",Thagyan,Thagyan,"Zain Zohaib,Quratulain Balouch",14-03-2022,307976,55,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-10T07:27:24Z,"pakistani pop,qawwali,sufi,classic pakistani pop",0.707,0.637,10,-8.55,0,0.107,0.0786,0,0.0625,0.614,105.016,4
0HTb4JfMtMkMYUtyd19In3,"7hHDO4bJGlEaEHlY2lj1eZ,7J2gs5q2wLq6lU4q4wkyuV",Baari,Baari,"Bilal Saeed,Momina Mustehsan",12-07-2021,235297,65,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-10T11:04:25Z,"desi hip hop,desi pop,punjabi pop,sufi,classic pakistani pop,pakistani pop",0.658,0.539,3,-7.043,1,0.0433,0.857,0.00000145,0.0999,0.461,80.088,4
72zHuDxFQTjbL51qJQSA7j,"74OaRjmyh0XyRZsQQQ5l7c,56SjZARoEvag3RoKWIb16j,0bRPtPZQkWHeG7MGk9eWlh,4nJ0kto93jDLHQKmpGeYS8",Ranjha (From Shershaah),Ranjha (From Shershaah),"Jasleen Royal,B Praak,Romy,Anvita Dutt",05-08-2021,228855,78,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-24T12:23:30Z,"filmi,indian singer-songwriter,modern bollywood,desi pop,punjabi pop",0.603,0.573,1,-5.843,1,0.0502,0.478,0,0.0971,0.236,82.941,4
6o1o5SVSqVPLKAnZxRQz4x,7HCqGPJcQTyGJ2yqntbuyr,Manja,Kai Po Che (Original Motion Picture Soundtrack),Amit Trivedi,01-02-2013,217026,53,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-24T13:03:11Z,"filmi,modern bollywood",0.772,0.471,2,-7.611,1,0.0281,0.551,0.00182,0.131,0.521,106.041,3
043SPVu75TXbs94ZfM9dfn,"7EiUTtmmkwGtbgR6gZaZzW,3qpyErDI4i90q5EGgSRmNK,52XgeWw24o4klNdfwvB0Vx",Dil (From Ek Villain Returns),Dil (From Ek Villain Returns),"Kaushik-Guddu,Raghav Chaitanya,Kunaal Vermaa",08-07-2022,309149,70,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-25T00:23:32Z,"desi pop,indian indie,indian singer-songwriter,modern bollywood",0.573,0.515,1,-7.227,0,0.0345,0.826,0,0.103,0.306,119.95,4
1kIaHdsk7dgJv11fANKeXg,"5GnnSrwNCGyfAU4zuIytiS,6q29t5RuXxlBuqIZsOMQss",Khoya Khoya,Hero,"Mohit Chauhan,Priya Saraiya",14-08-2015,317074,54,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-25T00:25:52Z,"filmi,modern bollywood,gujarati pop",0.454,0.792,2,-5.851,1,0.113,0.329,0.0000378,0.446,0.45,174.017,4
3MVPReTwLNOBFb6KjiIRNM,4YRxDV8wJFPHPTeXepOstw,Kabhi Jo Baadal Barse,Jackpot,Arijit Singh,29-10-2013,254300,65,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-25T14:43:52Z,"filmi,modern bollywood",0.451,0.449,0,-6.702,0,0.0293,0.261,0,0.143,0.217,149.768,4
6vwGvxyf8MheLLPUjktu14,"0kJO65h553i1iGsZutBuqz,3eDT9fwXKuHWFvgZaaYC5v",Gela Gela Gela,Aitraaz (Original Motion Picture Soundtrack),"Adnan Sami,Sunidhi Chauhan",12-11-2004,276320,61,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-26T22:30:00Z,"classic pakistani pop,filmi,modern bollywood",0.82,0.503,1,-9.416,1,0.098,0.0725,0.00291,0.0642,0.622,91.07,4
0vAs2VaDhzK1YKLAhmDutK,"4YRxDV8wJFPHPTeXepOstw,3yMmYEklQ7gLOZXEFNd3xr",Tu Hi Hai Aashiqui (Duet),Dishkiyaoon (Original Motion Picture Soundtrack),"Arijit Singh,Palak Muchhal",10-03-2014,298053,0,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-31T05:18:04Z,"filmi,modern bollywood",0.385,0.553,9,-5.384,0,0.0288,0.535,0,0.0876,0.223,99.657,4
2xx5UUXkVWnotowONhWyjD,4YRxDV8wJFPHPTeXepOstw,Tere Hoke Rehengay (From Raja Natwarlal),Tere Ho Ke Rahenge & Other Hits,Arijit Singh,24-09-2014,243646,0,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-07-31T05:20:07Z,"filmi,modern bollywood",0.717,0.681,10,-4.318,0,0.0292,0.0833,0.000242,0.0998,0.43,115.971,4
6VBhH7CyP56BXjp8VsDFPZ,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw,2fMqTqiTxUDlmcOEPaQSsx",Kesariya (From Brahmastra),Kesariya (From Brahmastra),"Pritam,Arijit Singh,Amitabh Bhattacharya",17-07-2022,268164,80,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-01T09:22:06Z,"filmi,indian instrumental,modern bollywood",0.577,0.574,0,-6.525,1,0.0278,0.572,0,0.1,0.436,94.009,4
0d5tgymZ98ERrAm8v01ltg,"4f7KfxeHq9BiylGmyXepGt,38IHJBGBuaYXHEkIQd4DtF",Naa Tere Bin (From Ek Villain Returns),Naa Tere Bin (From Ek Villain Returns),"Tanishk Bagchi,Altamash Faridi",22-07-2022,371112,47,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-12T03:32:25Z,"desi pop,filmi,modern bollywood",0.603,0.453,2,-8.501,1,0.0307,0.45,0,0.092,0.384,135.028,4
2eTkxblLeqdTSsb2ivafDX,"0E02VcvA5p1ndkLdqWD5JB,4cAERazLlAzVGA10ORWaUP",Galliyan Returns (From Ek Villain Returns),Galliyan Returns (From Ek Villain Returns),"Ankit Tiwari,Manoj Muntashir",04-07-2022,350011,65,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-12T03:32:35Z,"filmi,modern bollywood",0.43,0.612,10,-5.534,0,0.0392,0.432,0.00000229,0.0955,0.241,85.959,4
3BpaZLc6j9cBUsvnh5kinR,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw",Safar,Jab Harry Met Sejal (Original Motion Picture Soundtrack),"Pritam,Arijit Singh",03-08-2017,365669,59,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-16T14:54:35Z,"filmi,indian instrumental,modern bollywood",0.307,0.604,7,-5.592,1,0.0397,0.593,0.00000379,0.0789,0.452,85.641,5
5WncH5iZ5GFlnXm7jKEXVP,"1wRPtKGflJrBx9BmLsSwlU,4fEkbug6kZzzJ8eYX6Kbbp",Labon Ko,Bhool Bhulaiyaa,"Pritam,KK",05-09-2007,341027,70,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-16T15:13:54Z,"filmi,indian instrumental,modern bollywood",0.63,0.837,9,-4.635,0,0.0387,0.329,0.00271,0.159,0.473,107.997,4
1GzgV0pRSUbenz25xWV2s8,"6FtZhorjCMfkaVJ7kKdmq7,0y59o4v8uw5crbN9M3JiL1",Tauba (feat. Badshah),Tauba (feat. Badshah),"Payal Dev,Badshah",24-06-2022,199310,62,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-16T15:37:55Z,"desi pop,filmi,modern bollywood,desi hip hop,desi trap",0.727,0.56,9,-6.175,1,0.079,0.462,0,0.109,0.684,86.993,4
7sVEoPc5ZUUQerRkgTypUZ,"4W91bbPB2CTSsHwt7eqNl7,5sSzCxHtgL82pYDvx2QyEU",Srivalli (From Pushpa The Rise Part - 01),Srivalli (From Pushpa The Rise Part - 01),"Javed Ali,Devi Sri Prasad",14-12-2021,224072,69,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-16T15:40:19Z,"desi pop,filmi,modern bollywood,tollywood",0.787,0.603,9,-4.781,1,0.034,0.435,0,0.101,0.743,106.984,4
3UhmuWcFaLS3AO3kI9ynQ2,"6LEG9Ld1aLImEFEVHdWNSB,6aQfrWHwAcuY8IYItbChZh,5DHi2MeoRgAwPE0A0qwRMl,4vvW590Gq8dNWsP5BM9FkS",Insane,Insane,"AP Dhillon,Shinda Kahlon,Gurinder Gill,Gminxr",16-04-2021,206060,73,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-16T15:41:12Z,"desi hip hop,desi pop,punjabi hip hop,punjabi pop",0.796,0.572,8,-7.03,0,0.0545,0.416,0.0000255,0.0975,0.304,98.967,4
7eNSk0grNnO7MqjLZzs6MM,"09UmIX92EUH9hAK4bxvHx6,4YRxDV8wJFPHPTeXepOstw,3ZxZ03fj3tXBZHZWzvaLSM,77tAOnDaIyO7H70yxk3bMF",Fitoor,Shamshera,"Mithoon,Arijit Singh,Neeti Mohan,Karan Malhotra",07-07-2022,308459,60,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-16T15:45:52Z,"filmi,modern bollywood,mumbai indie",0.516,0.481,0,-9.234,1,0.0433,0.819,0.00000287,0.0893,0.212,138.997,4
5O932cZmzOZGOGZz9RHx20,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw",Khairiyat,Chhichhore,"Pritam,Arijit Singh",31-08-2019,280281,77,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-16T15:46:07Z,"filmi,indian instrumental,modern bollywood",0.534,0.481,0,-9.016,0,0.0412,0.697,0,0.142,0.293,124.914,4
1aNHx8Se9nKUNOpOL9cwgm,"6f5kUMXGROFtdAtxXZwing,0oOet2f43PA68X5RxKobEy,6FYbbAEjKyhebS2mAMdjo2",Saamne Hai Savera,Bullett Raja,"Wajid,Shreya Ghoshal,Bonnie Chakraborty",25-10-2013,276321,34,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-16T15:48:17Z,"filmi,modern bollywood",0.574,0.712,0,-3.729,1,0.0318,0.248,0,0.118,0.54,124.906,4
6g0HHWLJwfe2PlbgHi8pBj,"2oSONSC9zQ4UonDKnLqksx,3eDT9fwXKuHWFvgZaaYC5v,1wRPtKGflJrBx9BmLsSwlU",Be Intehaan,Race 2 (Original Motion Picture Soundtrack),"Atif Aslam,Sunidhi Chauhan,Pritam",25-01-2012,290867,62,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-20T15:53:11Z,"classic pakistani pop,filmi,modern bollywood,sufi,indian instrumental",0.56,0.696,7,-5.583,1,0.0473,0.535,0,0.325,0.39,128.849,4
2tMoOS9grHtn4upzb4LwMG,"1QHr8p3h0ayWLaaYK0X6bi,0nMjhemqRwrboQGcs92fh2",Adiye - From Bachelor,Adiye (From Bachelor),"Dhibu Ninan Thomas,Kapil Kapilan",30-09-2021,272000,73,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-24T04:43:08Z,"tamil pop,mollywood",0.709,0.454,9,-7.843,0,0.167,0.445,0,0.136,0.548,90.038,4
3bM0sCyyhglscs8EvsBZ36,"7HCqGPJcQTyGJ2yqntbuyr,0oOet2f43PA68X5RxKobEy,3nQ125TJobosBH446Dsvvv",Lagan Laagi Re,Songs of Love,"Amit Trivedi,Shreya Ghoshal,Kavita Seth",12-02-2021,278653,51,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-24T04:43:56Z,"filmi,modern bollywood,hindi indie,sufi",0.398,0.29,0,-10.273,1,0.0314,0.875,0,0.152,0.215,138.317,5
5DyYcwMw0f6z3FefXNLOHv,"6ohaQzKaXrobAL8paLSaxq,1dVygo6tRFXC8CSWURQJq2,0oOet2f43PA68X5RxKobEy,5kPOMQZvgkAEnRZqwn9SYQ",Ishq Hua,Aaja Nachle,"Salim?Sulaiman,Sonu Nigam,Shreya Ghoshal,Jaideep Sahni",18-10-2007,263026,58,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-30T11:18:47Z,"filmi,indian folk,modern bollywood",0.405,0.745,2,-7.914,0,0.108,0.657,0.00552,0.117,0.751,87.452,4
7N30pzJGFwnYU8iuzxWS7l,"3OLGltG8UPIea8sA4w0yg0,1wRPtKGflJrBx9BmLsSwlU",Ajj Din Chadheya,Love Aaj Kal (Original Motion Picture Soundtrack),"Rahat Fateh Ali Khan,Pritam",31-07-2009,315013,0,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-08-30T11:21:11Z,"classic pakistani pop,filmi,modern bollywood,qawwali,sufi,indian instrumental",0.585,0.688,9,-4.553,1,0.0722,0.551,0.0000067,0.121,0.814,85.871,4
7MTUN4bpk7Im3Sxz9oCULf,"1n9EM0Y4A89vuRiA93gSS9,6uKDXHJSM9VI5H6FhONorO,2IBpBrzMIaeeXJnzfJIVLA",Kana Yaari,Kana Yaari,"Kaifi Khalil,Eva B,Wahab Bugti",20-01-2022,226802,60,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-09-20T10:55:36Z,"balochi pop,pakistani pop,urdu hip hop",0.841,0.536,10,-6.866,0,0.118,0.103,0,0.185,0.582,96.013,4
0zlGnseLGzRIBA0TJcb3Bo,"6hyCmqlpgEhkMKKr65sFgI,1tqysapcCh1lWEAc9dIFpa,4f7KfxeHq9BiylGmyXepGt,5r2baeTwcCJnuIsDIlxUJo,0GiAC4VvvYCypjRH6IiasK",Manike (From Thank God),Manike (From Thank God),"Yohani,Jubin Nautiyal,Tanishk Bagchi,Rashmi Virag,Surya Ragunaathan",16-09-2022,197473,76,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-09-24T13:54:48Z,"desi pop,sinhala indie,filmi,hare krishna,modern bollywood",0.551,0.578,1,-7.005,0,0.0732,0.522,0,0.073,0.509,106.772,4
4kqUlN3craCx3ZIBIfhp2X,6Mv8GjQa7LKUGCAqa9qqdb,Om Shanti Om (Instrumental),Om Shanti Om,Vishal-Shekhar,18-09-2007,56905,44,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-10-07T14:04:51Z,"filmi,modern bollywood",0.524,0.293,9,-14.433,0,0.0353,0.976,0.963,0.0997,0.2,120.016,4
4lKuVRhrSO9le6tRbgrpKC,"6ohaQzKaXrobAL8paLSaxq,0oOet2f43PA68X5RxKobEy,2fMqTqiTxUDlmcOEPaQSsx",Aadha Ishq,Band Baaja Baaraat,"Salim?Sulaiman,Shreya Ghoshal,Amitabh Bhattacharya",11-03-2010,283715,54,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-10-12T07:58:52Z,"filmi,indian folk,modern bollywood",0.546,0.505,0,-9.909,1,0.0873,0.314,0.0000293,0.0971,0.522,82.917,4
5LRfDCdfaqBGS40aMMG2BA,"3nQ125TJobosBH446Dsvvv,4hGFNXuWut4b2sfJCJJNEo,7h2iyGbQUPE8V8tATDSOAM,0h7SkgzxG3PNLaKRNnh3D7",Ki Jaana (From Double Xl),Ki Jaana (From Double Xl),"Kavita Seth,Kanishk Seth,Mudassar Aziz,Baba Bullehshah",20-10-2022,281129,22,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-10-23T13:34:18Z,"filmi,hindi indie,modern bollywood,sufi,desi pop,indian indie",0.59,0.703,2,-8.18,1,0.0337,0.385,0.0000995,0.266,0.316,130.035,4
4x1ytzl1fpeWpmuRZHGnDu,"4YRxDV8wJFPHPTeXepOstw,0oOet2f43PA68X5RxKobEy",Laagi Na Choote,A Gentleman,"Arijit Singh,Shreya Ghoshal",17-08-2017,209828,48,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-10-27T13:42:17Z,"filmi,modern bollywood",0.646,0.536,9,-9.157,1,0.0318,0.693,0.0000255,0.11,0.112,119.979,4
0dZhoHKuItVMQS2QBnNGHD,"4YRxDV8wJFPHPTeXepOstw,1sVmXkzX2ukc6QvasrDBES,0RD2rIVPpv1UUggDFAqFd4",Kacchi Doriyaan,Maja Ma (Original Motion Picture Soundtrack),"Arijit Singh,Asees Kaur,Anurag Sharma",02-10-2022,235500,34,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-11-14T11:10:16Z,"filmi,modern bollywood,desi pop",0.346,0.423,1,-9.705,1,0.0435,0.802,0,0.152,0.417,166.201,4
45C7tXCrmp3R5E65XUtLLj,"4f7KfxeHq9BiylGmyXepGt,6JUEjbhKiAZFmMRrudNHgL,6hyCmqlpgEhkMKKr65sFgI,2zZ39d8KJqwu7TkF4dEh03,4xPHVHq5B7BX0h8XCOYWQw",Jehda Nasha (From An Action Hero),Jehda Nasha (From An Action Hero),"Tanishk Bagchi,Faridkot,Yohani,Amar Jalal,Harjot Kaur",17-11-2022,222054,66,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-11-18T12:37:38Z,"desi pop,filmi,modern bollywood,hindi indie,indian folk,indian indie,indian rock,new delhi indie,sinhala indie",0.881,0.676,1,-4.76,1,0.0812,0.0848,0.000387,0.0693,0.843,119.965,4
7zaX4popGdGC4t7a7uEnAB,"1cfG7UM0OD4O1II1nd15Qo,59pq5Vw16UDkR9txoPKv86,3o3G8YHpQHYo70WtJ4Hg8W",Ae Pagli,Maja Ma (Original Motion Picture Soundtrack),"Ash King,Prakriti Kakar,Gourov Dasgupta",02-10-2022,168750,18,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-11-21T13:29:01Z,"filmi,modern bollywood",0.711,0.687,2,-5.988,0,0.0302,0.371,0,0.185,0.675,112.041,4
53JA46jA1QroK2kQlyFlkM,"1mYsTxnqsietFxj1OgoGbG,1dVygo6tRFXC8CSWURQJq2,1EKK9k0IAwV1oeJfZITSYo",Inn Lamhon Ke Daaman Mein,Jodhaa Akbar (Original Motion Picture Soundtrack),"A.R. Rahman,Sonu Nigam,Madhushree",31-12-2007,397826,55,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-11-22T03:56:11Z,"filmi,modern bollywood,tamil pop",0.41,0.394,1,-7.986,1,0.0336,0.453,0.0000023,0.104,0.196,149.341,4
455lcFHS2MOMKcGquhAf22,"0E02VcvA5p1ndkLdqWD5JB,6rOmL22Rvtv9INMpxfLluj",Shaamat (From Ek Villain Returns),Shaamat (From Ek Villain Returns),"Ankit Tiwari,Tara Sutaria",16-07-2022,334173,57,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-11-24T08:27:46Z,"filmi,modern bollywood",0.537,0.628,10,-5.342,0,0.029,0.148,0,0.0355,0.514,97.87,4
4OzSDQ3qMoSsz6aBcSaqJn,"1dVygo6tRFXC8CSWURQJq2,6WPmTGeeoymoVlXVtsCwz7",Satarangi Re,Dil Se (Original Motion Picture Soundtrack),"Sonu Nigam,Kavita Krishnamurthy",08-07-1998,445520,48,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-12-05T02:20:51Z,"filmi,modern bollywood,classic bollywood",0.695,0.504,3,-14.057,0,0.115,0.0944,0,0.269,0.345,91.022,4
2T1K8XIPSIcvXueBS6kw2L,"4f7KfxeHq9BiylGmyXepGt,1tqysapcCh1lWEAc9dIFpa",Bana Sharabi,Bana Sharabi (From Govinda Naam Mera),"Tanishk Bagchi,Jubin Nautiyal",29-11-2022,228125,58,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-12-16T14:18:46Z,"desi pop,filmi,modern bollywood,hare krishna",0.668,0.299,0,-12.485,1,0.0326,0.522,0,0.173,0.676,119.97,4
6hGony2r9hMAAN4Bq4H0Qc,7HCqGPJcQTyGJ2yqntbuyr,Beautiful,Goodbye (Original Motion Picture Soundtrack),Amit Trivedi,28-09-2022,171374,0,spotify:user:5uqhnr4tk0cfluweczwti1exv,2022-12-17T11:45:50Z,"filmi,modern bollywood",0.743,0.567,2,-7.922,1,0.032,0.514,0.000221,0.115,0.512,109.98,4
4hTIL3DCwfqwSuqRAnyJdy,"4YRxDV8wJFPHPTeXepOstw,6SzYh3jdZpJxGulYuWlFb5,0m3D4grap8VFSzbJMqgNVk",Yaar Ve (From Code Name Tiranga),Yaar Ve (From Code Name Tiranga),"Arijit Singh,Vipin Patwa,Kumaar",21-10-2022,242201,41,spotify:user:5uqhnr4tk0cfluweczwti1exv,2023-01-03T03:20:29Z,"filmi,modern bollywood",0.524,0.515,4,-6.716,1,0.0372,0.524,0,0.235,0.519,81.963,4
6TFESXMfJJWwccviaxGAMa,"3TOhzLRYnkkul71yRBxIoM,7zfceKY7I04Tc0J2o7043h",Humsafar,Badrinath Ki Dulhania,"Akhil Sachdeva,Mansheel Gujral",14-02-2017,268463,69,spotify:user:5uqhnr4tk0cfluweczwti1exv,2023-01-03T03:21:12Z,"desi pop,filmi,modern bollywood",0.319,0.552,7,-6.401,1,0.0307,0.719,0,0.144,0.221,93.991,4
2KhpXUgOIUmeXRVkXJkmVw,"4zCH9qm4R2DADamUHMCa6O,1rdQOMFFtoskDXXUVjiGo9",Yun Hi Re,David,"Anirudh Ravichander,Shweta Mohan",10-01-2013,284043,43,spotify:user:5uqhnr4tk0cfluweczwti1exv,2023-01-04T05:57:17Z,"desi hip hop,filmi,tamil hip hop",0.497,0.52,9,-9.056,0,0.0272,0.322,0.00000297,0.118,0.461,95.005,1
5bdX7jiXtSbHX35pgxJo8p,"76fuWYgIf3TVIopTs3vaJ6,3yMmYEklQ7gLOZXEFNd3xr",O Khuda,Hero,"Amaal Mallik,Palak Muchhal",14-08-2015,307451,65,spotify:user:5uqhnr4tk0cfluweczwti1exv,2023-01-14T06:47:40Z,"filmi,modern bollywood",0.358,0.479,4,-5.879,0,0.0286,0.511,0.00000972,0.435,0.333,121.467,4
5OzeEBMJMJ8Lk0PBJE0SwP,3OLGltG8UPIea8sA4w0yg0,Yadaan Teriyaan (Version 1),Hero,Rahat Fateh Ali Khan,14-08-2015,304565,47,spotify:user:5uqhnr4tk0cfluweczwti1exv,2023-01-14T09:11:15Z,"classic pakistani pop,filmi,modern bollywood,qawwali,sufi",0.367,0.695,5,-5.771,1,0.0412,0.17,0,0.195,0.339,132.7,4
6P10EoBs8D9L7kjwgNkwFN,4IKVDbCSBTxBeAsMKjAuTs,Dil Mein Ho Tum,Why Cheat India,Armaan Malik,12-01-2019,326765,50,spotify:user:5uqhnr4tk0cfluweczwti1exv,2023-01-22T08:11:43Z,"filmi,modern bollywood",0.608,0.653,8,-7.573,0,0.0427,0.507,0.000243,0.107,0.423,86.933,4
1gZWlVCnwSq9y91hIvkUiB,"71hjb5G92mGoKRSAW3Cj00,3gBKY0y3dFFVRqicLnVZYz,7J1dPh3Yjs0aIhQHbBfNQP",San Sanana,Asoka (Original Motion Picture Soundtrack),"Anu Malik,Alka Yagnik,Hema Sardesai",20-09-2001,355960,49,spotify:user:5uqhnr4tk0cfluweczwti1exv,2023-01-29T08:55:01Z,"filmi,modern bollywood,hare krishna",0.807,0.715,4,-6.034,1,0.0833,0.244,0.0000135,0.0943,0.468,130.936,4
6O8ZM3IKYcSBzpnuxpCAQr,"0AWYFpUfZxzxKUgN5k0GrQ,61JrslREXq98hurYL2hYoc,70B80Lwx2sxti0M1Ng9e8K,3Bku4b0uiR8KJSXu7U8Iyy",Dholna,Dil To Pagal Hai,"Uttam Singh,Lata Mangeshkar,Udit Narayan,Anand Bakshi",27-08-1997,318432,64,spotify:user:5uqhnr4tk0cfluweczwti1exv,2023-03-18T03:31:51Z,"classic bollywood,filmi,modern bollywood,lata,chutney,odia pop",0.684,0.52,7,-10.793,1,0.0339,0.369,0.0000399,0.724,0.907,92.995,4
0NapkeC45rszeuSgbvcjx4,"5NHm4TU5Twz7owibYxJfFU,4Rxn7Im3LGfyRkY2FlHhWi",Maan Meri Jaan (Afterlife),Maan Meri Jaan (Afterlife),"King,Nick Jonas",10-03-2023,186998,67,spotify:user:5uqhnr4tk0cfluweczwti1exv,2023-03-23T01:31:05Z,"desi pop,hindi hip hop,dance pop,pop",0.67,0.533,6,-8.04,0,0.0684,0.0403,0,0.0938,0.339,95.991,4
0fCQRUbk8LIQTdQYGNtGyv,"2oSONSC9zQ4UonDKnLqksx,0oOet2f43PA68X5RxKobEy",Tere Liye,Prince (Original Motion Picture Soundtrack),"Atif Aslam,Shreya Ghoshal",09-04-2010,279826,65,spotify:user:5uqhnr4tk0cfluweczwti1exv,2023-03-23T02:34:44Z,"classic pakistani pop,filmi,modern bollywood,sufi",0.624,0.906,11,-4.436,0,0.0514,0.0978,0,0.0963,0.632,129.99,4
1sL8hnnZaB2Xzm1J66y4Tt,"5fvTHKKzW44A9867nPDocM,03SZmfKAgYRQKUwy0EoJUa",O Saiyyan,Agneepath (Original Motion Picture Soundtrack),"Ajay-Atul,Roop Kumar Rathod",16-12-2011,278493,56,spotify:user:5uqhnr4tk0cfluweczwti1exv,2023-03-25T07:41:48Z,"filmi,modern bollywood,sufi",0.315,0.461,6,-8.907,1,0.0327,0.608,0,0.107,0.274,165.657,3
2G05MCwb1Cnk1csGaU3ZY5,4Gwf9d7pFQVWt2PM8f3ASp,Peace,Devotion Collection 1 - Blessings of the Heart,Kiran Murti,17-06-2016,305120,0,spotify:user:liory57,2023-02-13T15:50:24Z,healing,0.16,0.249,2,-12.024,0,0.0314,0.954,0.197,0.117,0.0629,83.742,4
0B6OdNRHXbmLCClPYvU0pJ,0rlyc4hrsmFQ0H7JP4Q3ie,The Gayatri Mantra,Sacred Chants for Active Yoga,Indiajiva,25-06-2014,289440,7,spotify:user:liory57,2023-02-13T15:50:24Z,"kirtan,meditation",0.152,0.127,2,-17.589,1,0.0377,0.908,0.0247,0.0999,0.0361,177.408,4
